#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:P82675	intact:EBI-25475874	intact:EBI-1054287|uniprotkb:Q96LJ6|uniprotkb:Q9BWI4|uniprotkb:Q9BYC4|uniprotkb:Q4ZFY5	psi-mi:nsp8_wcpv(display_long)	psi-mi:rt05_human(display_long)|uniprotkb:Mitochondrial small ribosomal subunit protein uS5m(gene name synonym)|uniprotkb:MRPS5(gene name)|psi-mi:MRPS5(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q9Y399	intact:EBI-25475874	intact:EBI-2880048|uniprotkb:Q5T899|uniprotkb:Q9BSQ4	psi-mi:nsp8_wcpv(display_long)	psi-mi:rt02_human(display_long)|uniprotkb:MRPS2(gene name)|psi-mi:MRPS2(display_short)|uniprotkb:Mitochondrial small ribosomal subunit protein uS2m(gene name synonym)|uniprotkb:CGI-91(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q9ULT8	intact:EBI-25475874	intact:EBI-310559|uniprotkb:D3DS86|uniprotkb:Q6P445|uniprotkb:Q86VJ1|uniprotkb:Q96F34|uniprotkb:Q9UFZ7	psi-mi:nsp8_wcpv(display_long)	psi-mi:hecd1_human(display_long)|uniprotkb:HECT domain-containing protein 1(gene name synonym)|uniprotkb:E3 ligase for inhibin receptor(gene name synonym)|uniprotkb:EULIR(gene name synonym)|uniprotkb:HECT-type E3 ubiquitin transferase HECTD1(gene name synonym)|uniprotkb:HECTD1(gene name)|psi-mi:HECTD1(display_short)|uniprotkb:KIAA1131(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q9NY61	intact:EBI-25475874	intact:EBI-372428|uniprotkb:A6NCJ6|uniprotkb:Q9P0A4|uniprotkb:Q9UNX5|uniprotkb:B3KQ26	psi-mi:nsp8_wcpv(display_long)	psi-mi:aatf_human(display_long)|uniprotkb:Apoptosis-antagonizing transcription factor(gene name synonym)|uniprotkb:Rb-binding protein Che-1(gene name synonym)|uniprotkb:AATF(gene name)|psi-mi:AATF(display_short)|uniprotkb:CHE1(gene name synonym)|uniprotkb:DED(gene name synonym)|uniprotkb:HSPC277(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q9NQT5	intact:EBI-25475874	intact:EBI-371866|uniprotkb:A8K0K6|uniprotkb:Q5QP85|uniprotkb:Q9Y3A8	psi-mi:nsp8_wcpv(display_long)	psi-mi:exos3_human(display_long)|uniprotkb:EXOSC3(gene name)|psi-mi:EXOSC3(display_short)|uniprotkb:RRP40(gene name synonym)|uniprotkb:CGI-102(orf name)|uniprotkb:Ribosomal RNA-processing protein 40(gene name synonym)|uniprotkb:Exosome component 3(gene name synonym)|uniprotkb:p10(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q9NQT4	intact:EBI-25475874	intact:EBI-371876|uniprotkb:Q32Q81|uniprotkb:Q8NG16|uniprotkb:Q96I89	psi-mi:nsp8_wcpv(display_long)	psi-mi:exos5_human(display_long)|uniprotkb:EXOSC5(gene name)|psi-mi:EXOSC5(display_short)|uniprotkb:CML28(gene name synonym)|uniprotkb:RRP46(gene name synonym)|uniprotkb:Ribosomal RNA-processing protein 46(gene name synonym)|uniprotkb:Exosome component 5(gene name synonym)|uniprotkb:p12B(gene name synonym)|uniprotkb:Chronic myelogenous leukemia tumor antigen 28(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q9H6F5	intact:EBI-25475874	intact:EBI-721289|uniprotkb:B4DY99	psi-mi:nsp8_wcpv(display_long)	psi-mi:ccd86_human(display_long)|uniprotkb:Cytokine-induced protein with coiled-coil domain(gene name synonym)|uniprotkb:CYCLON(gene name synonym)|uniprotkb:CCDC86(gene name)|psi-mi:CCDC86(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q96I59	intact:EBI-25475874	intact:EBI-5455236|uniprotkb:G3V178	psi-mi:nsp8_wcpv(display_long)	psi-mi:synm_human(display_long)|uniprotkb:NARS2(gene name)|psi-mi:NARS2(display_short)|uniprotkb:Asparaginyl-tRNA synthetase(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q96B26	intact:EBI-25475874	intact:EBI-371922|uniprotkb:O43480|uniprotkb:Q5TBA5	psi-mi:nsp8_wcpv(display_long)	psi-mi:exos8_human(display_long)|uniprotkb:OIP2(gene name synonym)|uniprotkb:RRP43(gene name synonym)|uniprotkb:EXOSC8(gene name)|psi-mi:EXOSC8(display_short)|uniprotkb:Ribosomal RNA-processing protein 43(gene name synonym)|uniprotkb:Exosome component 8(gene name synonym)|uniprotkb:p9(gene name synonym)|uniprotkb:Opa-interacting protein 2(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q8NEJ9	intact:EBI-25475874	intact:EBI-9995414|uniprotkb:A8K760|uniprotkb:Q9Y400	psi-mi:nsp8_wcpv(display_long)	psi-mi:ngdn_human(display_long)|uniprotkb:NGDN(gene name)|psi-mi:NGDN(display_short)|uniprotkb:C14orf120(gene name synonym)|uniprotkb:Centromere accumulated nuclear protein 1(gene name synonym)|uniprotkb:EIF4E-binding protein(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q7L2J0	intact:EBI-25475874	intact:EBI-2371983|uniprotkb:B3KP86|uniprotkb:D6W5V7|uniprotkb:Q9NPD4	psi-mi:nsp8_wcpv(display_long)	psi-mi:mepce_human(display_long)|uniprotkb:MEPCE(gene name)|psi-mi:MEPCE(display_short)|uniprotkb:BCDIN3(gene name synonym)|uniprotkb:Bicoid-interacting protein 3 homolog(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q4G0J3	intact:EBI-25475874	intact:EBI-2371923|uniprotkb:B2ZHN6|uniprotkb:Q3B7A9|uniprotkb:Q9P1S7|uniprotkb:Q9Y3Z8|intact:EBI-2560173	psi-mi:nsp8_wcpv(display_long)	psi-mi:larp7_human(display_long)|uniprotkb:LARP7(gene name)|psi-mi:LARP7(display_short)|uniprotkb:La ribonucleoprotein domain family member 7(gene name synonym)|uniprotkb:P-TEFb-interaction protein for 7SK stability(gene name synonym)|uniprotkb:HDCMA18P(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:Q13206	intact:EBI-25475874	intact:EBI-2514399|uniprotkb:Q5BJD8|uniprotkb:B2RCQ3	psi-mi:nsp8_wcpv(display_long)	psi-mi:ddx10_human(display_long)|uniprotkb:DDX10(gene name)|psi-mi:DDX10(display_short)|uniprotkb:DEAD box protein 10(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:P82663	intact:EBI-25475874	intact:EBI-1046734|uniprotkb:B4DFJ5|uniprotkb:B4DQG6|uniprotkb:Q9H7P5	psi-mi:nsp8_wcpv(display_long)	psi-mi:rt25_human(display_long)|uniprotkb:Mitochondrial small ribosomal subunit protein mS25(gene name synonym)|uniprotkb:MRPS25(gene name)|psi-mi:MRPS25(display_short)|uniprotkb:RPMS25(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:P61011	intact:EBI-25475874	intact:EBI-2854176|uniprotkb:B2R759|uniprotkb:P13624|uniprotkb:B4DUW6	psi-mi:nsp8_wcpv(display_long)	psi-mi:srp54_human(display_long)|uniprotkb:SRP54(gene name)|psi-mi:SRP54(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:P09132	intact:EBI-25475874	intact:EBI-2680090|dip:DIP-41412N|uniprotkb:Q96FG6|uniprotkb:D6RCQ5|uniprotkb:Q05D77|uniprotkb:B2R4E9	psi-mi:nsp8_wcpv(display_long)	psi-mi:srp19_human(display_long)|uniprotkb:SRP19(gene name)|psi-mi:SRP19(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:O96028	intact:EBI-25475874	intact:EBI-2693298|uniprotkb:A2A2T3|uniprotkb:A2A2T4|uniprotkb:A7MCZ1|uniprotkb:O96031|uniprotkb:Q4VBY8|uniprotkb:Q672J1|uniprotkb:Q6IS00|uniprotkb:Q86V01|uniprotkb:Q9BZB4|uniprotkb:Q9UI92|uniprotkb:Q9UPR2|intact:EBI-3438110|uniprotkb:D3DVQ2|uniprotkb:A2A2T2	psi-mi:nsp8_wcpv(display_long)	psi-mi:nsd2_human(display_long)|uniprotkb:NSD2(gene name)|psi-mi:NSD2(display_short)|uniprotkb:KIAA1090(gene name synonym)|uniprotkb:MMSET(gene name synonym)|uniprotkb:Multiple myeloma SET domain-containing protein(gene name synonym)|uniprotkb:Nuclear SET domain-containing protein 2(gene name synonym)|uniprotkb:Protein trithorax-5(gene name synonym)|uniprotkb:TRX5(gene name synonym)|uniprotkb:WHSC1(gene name synonym)|uniprotkb:Wolf-Hirschhorn syndrome candidate 1 protein(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:O95260	intact:EBI-25475874	intact:EBI-1043378|uniprotkb:O95261|uniprotkb:Q8WW04|uniprotkb:Q5SQQ3	psi-mi:nsp8_wcpv(display_long)	psi-mi:ate1_human(display_long)|uniprotkb:Arginine-tRNA--protein transferase 1(gene name synonym)|uniprotkb:ATE1(gene name)|psi-mi:ATE1(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:O76094	intact:EBI-25475874	intact:EBI-1058850|uniprotkb:G5E9Z8|uniprotkb:Q7Z3C0|intact:EBI-2654733	psi-mi:nsp8_wcpv(display_long)	psi-mi:srp72_human(display_long)|uniprotkb:SRP72(gene name)|psi-mi:SRP72(display_short)|uniprotkb:Signal recognition particle 72 kDa protein(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449626	uniprotkb:O00566	intact:EBI-25475874	intact:EBI-5235884|uniprotkb:A0AVJ8	psi-mi:nsp8_wcpv(display_long)	psi-mi:mpp10_human(display_long)|uniprotkb:MPHOSPH10(gene name)|psi-mi:MPHOSPH10(display_short)|uniprotkb:MPP10(gene name synonym)|uniprotkb:M phase phosphoprotein 10(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491113	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:P35556	intact:EBI-25475877	intact:EBI-6164392|uniprotkb:B4DU01|uniprotkb:Q59ES6	psi-mi:nsp9_wcpv(display_long)	psi-mi:fbn2_human(display_long)|uniprotkb:FBN2(gene name)|psi-mi:FBN2(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:Q9UBX5	intact:EBI-25475877	intact:EBI-947897|uniprotkb:Q6IAL4|uniprotkb:O75966|uniprotkb:Q6UWA3	psi-mi:nsp9_wcpv(display_long)	psi-mi:fbln5_human(display_long)|uniprotkb:Developmental arteries and neural crest EGF-like protein(gene name synonym)|uniprotkb:Urine p50 protein(gene name synonym)|uniprotkb:FBLN5(gene name)|psi-mi:FBLN5(display_short)|uniprotkb:DANCE(gene name synonym)|uniprotkb:UNQ184/PRO210(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:Q9NZL9	intact:EBI-25475877	intact:EBI-10317491|uniprotkb:B2R5Y6|uniprotkb:Q6NYC7|uniprotkb:Q27J92|uniprotkb:Q9BS89|uniprotkb:Q9H3E1|uniprotkb:Q3LIE8|uniprotkb:Q9UJ54|uniprotkb:Q1WAI7|uniprotkb:Q567T7	psi-mi:nsp9_wcpv(display_long)	psi-mi:mat2b_human(display_long)|uniprotkb:MAT2B(gene name)|psi-mi:MAT2B(display_short)|uniprotkb:Methionine adenosyltransferase II beta(gene name synonym)|uniprotkb:Putative dTDP-4-keto-6-deoxy-D-glucose 4-reductase(gene name synonym)|uniprotkb:TGR(gene name synonym)|uniprotkb:MSTP045(orf name)|uniprotkb:Nbla02999(orf name)|uniprotkb:UNQ2435/PRO4995(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:Q9BVL2	intact:EBI-25475877	intact:EBI-2811583|uniprotkb:O43160|uniprotkb:Q5JRG5|uniprotkb:Q5JRG2|uniprotkb:A6NI12|uniprotkb:B4DZJ1	psi-mi:nsp9_wcpv(display_long)	psi-mi:nup58_human(display_long)|uniprotkb:NUP58(gene name)|psi-mi:NUP58(display_short)|uniprotkb:58 kDa nucleoporin(gene name synonym)|uniprotkb:KIAA0410(gene name synonym)|uniprotkb:NUPL1(gene name synonym)|uniprotkb:Nucleoporin-like protein 1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:Q99567	intact:EBI-25475877	intact:EBI-726178|uniprotkb:D3DTM2|uniprotkb:Q9BWE5	psi-mi:nsp9_wcpv(display_long)	psi-mi:nup88_human(display_long)|uniprotkb:Nucleoporin Nup88(gene name synonym)|uniprotkb:88 kDa nucleoporin(gene name synonym)|uniprotkb:NUP88(gene name)|psi-mi:NUP88(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:Q96F45	intact:EBI-25475877	intact:EBI-8832437|uniprotkb:Q96E25|uniprotkb:Q8NAC5|uniprotkb:Q96IJ0	psi-mi:nsp9_wcpv(display_long)	psi-mi:zn503_human(display_long)|uniprotkb:NOLZ1(gene name synonym)|uniprotkb:ZNF503(gene name)|psi-mi:ZNF503(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:Q8TD19	intact:EBI-25475877	intact:EBI-1044009|uniprotkb:Q52LK6|uniprotkb:Q8NCN0|uniprotkb:Q8TCY4|uniprotkb:Q9UPI4|uniprotkb:Q9Y6S4|uniprotkb:Q9Y6S5|uniprotkb:Q9Y6S6	psi-mi:nsp9_wcpv(display_long)	psi-mi:nek9_human(display_long)|uniprotkb:NEK9(gene name)|psi-mi:NEK9(display_short)|uniprotkb:KIAA1995(gene name synonym)|uniprotkb:NEK8(gene name synonym)|uniprotkb:NERCC(gene name synonym)|uniprotkb:Never in mitosis A-related kinase 9(gene name synonym)|uniprotkb:Nercc1 kinase(gene name synonym)|uniprotkb:NimA-related kinase 8(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:Q8N0X7	intact:EBI-25475877	intact:EBI-2643803|uniprotkb:Q9H1T3|uniprotkb:Q9H1T2|uniprotkb:O60349|uniprotkb:Q86Y67	psi-mi:nsp9_wcpv(display_long)	psi-mi:spart_human(display_long)|uniprotkb:SPART(gene name)|psi-mi:SPART(display_short)|uniprotkb:KIAA0610(gene name synonym)|uniprotkb:SPG20(gene name synonym)|uniprotkb:Spastic paraplegia 20 protein(gene name synonym)|uniprotkb:TAHCCP1(gene name synonym)|uniprotkb:Trans-activated by hepatitis C virus core protein 1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:Q86YT6	intact:EBI-25475877	intact:EBI-2129148|uniprotkb:Q2TB37|uniprotkb:Q68D01|uniprotkb:Q6YI51|uniprotkb:Q8NBY0|uniprotkb:Q8TCB5|uniprotkb:Q8TCL7|uniprotkb:Q9P2M3|uniprotkb:B0YJ38	psi-mi:nsp9_wcpv(display_long)	psi-mi:mib1_human(display_long)|uniprotkb:DIP1(gene name synonym)|uniprotkb:KIAA1323(gene name synonym)|uniprotkb:ZZANK2(gene name synonym)|uniprotkb:Mind bomb homolog 1(gene name synonym)|uniprotkb:DAPK-interacting protein 1(gene name synonym)|uniprotkb:Zinc finger ZZ type with ankyrin repeat domain protein 2(gene name synonym)|uniprotkb:RING-type E3 ubiquitin transferase MIB1(gene name synonym)|uniprotkb:MIB1(gene name)|psi-mi:MIB1(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:Q7Z3B4	intact:EBI-25475877	intact:EBI-741048|intact:EBI-10966427|uniprotkb:B4DT35|uniprotkb:Q96EA7|uniprotkb:Q9NVL5|uniprotkb:Q9P0I1|uniprotkb:B2RCK7	psi-mi:nsp9_wcpv(display_long)	psi-mi:nup54_human(display_long)|uniprotkb:54 kDa nucleoporin(gene name synonym)|uniprotkb:NUP54(gene name)|psi-mi:NUP54(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449627	uniprotkb:Q15056	intact:EBI-25475877	intact:EBI-748492|uniprotkb:D3DXF6|uniprotkb:D3DXF8|uniprotkb:A8K3R1	psi-mi:nsp9_wcpv(display_long)	psi-mi:if4h_human(display_long)|uniprotkb:Williams-Beuren syndrome chromosomal region 1 protein(gene name synonym)|uniprotkb:EIF4H(gene name)|psi-mi:EIF4H(display_short)|uniprotkb:WBSCR1(gene name synonym)|uniprotkb:KIAA0038(gene name synonym)|uniprotkb:WSCR1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491191	intact-miscore:0.35
